	area	rooms	bathroom	parking spaces	floor	animal	furniture	hoa	target	property_tax	fire_insurance	city_Belo Horizonte	city_Campinas	city_Porto Alegre	city_Rio de Janeiro	city_São Paulo
8612	350	4	4	2	4	0	0	3000	6000	1316	77	0	0	0	0	1
8613	55	1	1	0	13	1	0	400	1177	0	15	0	0	0	0	1
8614	80	3	2	2	5	1	0	1045	2400	227	31	0	0	0	0	1
8615	280	3	3	4	21	1	0	2498	4500	1116	58	0	0	0	0	1
8616	100	3	1	0	3	1	0	0	1970	0	25	0	0	0	0	1
8617	98	3	2	1	2	1	0	1379	6000	239	78	0	0	0	1	0
8618	85	2	3	1	14	1	0	709	3300	94	42	0	0	0	0	1
8619	78	2	2	2	1	0	1	450	3500	155	45	0	0	0	0	1
8620	58	2	1	1	6	1	0	770	1800	75	23	0	0	0	0	1
8621	50	1	1	1	3	1	0	2208	2300	420	30	0	0	0	1	0
8622	30	1	1	0	14	1	0	400	1600	0	21	0	0	0	0	1
8623	75	2	1	1	4	1	1	2065	6000	600	77	0	0	0	0	1
8624	350	4	6	6	0	1	0	1200	7330	55	111	0	1	0	0	0
8625	136	3	4	3	2	1	0	1490	2800	500	36	0	0	0	0	1
8626	290	3	3	3	0	1	0	0	8000	542	121	0	0	0	0	1
8627	99	2	2	2	4	1	0	590	4000	122	51	0	0	0	0	1
8628	750	5	3	6	0	0	1	0	7980	46	142	0	0	1	0	0
8629	110	2	2	1	0	1	0	0	3500	125	53	0	0	0	0	1
8630	340	2	3	2	5	1	0	1500	4000	317	59	0	0	1	0	0
8631	178	2	1	1	9	0	0	2900	3440	0	44	0	0	0	0	1
8632	28	1	1	1	0	0	1	550	1250	0	17	1	0	0	0	0
8633	38	1	1	0	2	0	0	0	1300	0	18	1	0	0	0	0
8634	254	3	4	2	0	1	0	0	6150	200	110	0	0	1	0	0
8635	51	2	1	1	6	1	0	200	1050	75	16	0	0	1	0	0
8636	134	3	3	2	18	1	1	900	3500	390	45	0	0	0	0	1
8637	38	1	1	1	16	1	0	450	2170	59	28	0	0	0	0	1
8638	400	4	5	3	0	0	0	0	15000	0	191	0	0	0	0	1
8639	136	3	2	2	7	1	1	2470	8000	558	104	0	0	0	1	0
8640	250	4	5	2	17	1	1	2000	12000	9	153	0	0	0	0	1
8641	94	2	2	2	3	1	0	890	4000	165	51	0	1	0	0	0
8642	62	2	2	1	5	1	1	585	1750	38	23	0	0	0	1	0
8643	80	2	2	1	0	1	1	0	2540	65	39	0	0	0	0	1
8644	89	3	1	1	5	0	0	820	2050	150	26	0	1	0	0	0
8645	51	2	1	0	2	1	0	271	980	21	13	0	1	0	0	0
8646	40	1	1	1	19	0	1	420	3899	208	50	0	0	0	0	1
8647	47	1	1	1	3	0	1	400	2200	0	33	0	0	1	0	0
8648	210	3	5	3	2	1	1	1900	3800	0	49	0	0	0	0	1
8649	230	4	4	4	1	1	1	2300	13500	1084	172	0	0	0	0	1
8650	70	2	2	1	5	1	0	495	2450	59	32	0	0	0	0	1
8651	117	3	1	1	3	1	0	258	1550	100	23	0	0	1	0	0
8652	54	2	2	0	18	1	0	400	1100	0	15	1	0	0	0	0
8653	105	2	1	0	0	1	0	0	1800	125	28	0	0	0	0	1
8654	47	2	2	0	5	1	1	990	4210	158	55	0	0	0	1	0
8655	120	3	1	0	2	1	0	200	2100	167	27	0	0	0	0	1
8656	284	4	6	2	5	1	1	3300	11420	567	148	0	0	0	1	0
8657	58	2	1	1	4	0	1	636	2493	80	9	0	0	0	0	1
8658	95	2	1	1	3	1	0	300	2800	69	41	0	0	1	0	0
8659	65	2	1	0	0	1	0	0	1000	47	16	0	0	0	1	0
8660	188	3	4	2	0	1	1	650	3800	0	68	0	0	1	0	0
8661	21	1	1	0	20	0	0	160	850	60	12	1	0	0	0	0
8662	65	2	2	1	13	0	1	700	3200	0	41	0	0	0	0	1
8663	50	2	1	0	9	1	1	620	1660	42	22	0	0	0	1	0
8664	150	4	3	3	0	1	0	0	7500	109	113	0	0	0	0	1
8665	90	3	3	1	1	1	0	320	2500	91	37	0	0	1	0	0
8666	400	3	3	6	0	1	0	1200	7200	218	119	1	0	0	0	0
8667	64	2	2	2	9	1	0	460	1964	134	8	0	1	0	0	0
8668	80	2	1	1	2	0	0	315	2156	0	28	0	0	0	0	1
8669	300	3	5	4	12	0	0	6593	6000	1974	77	0	0	0	0	1
8670	240	3	3	2	0	1	1	0	3840	152	58	0	0	0	0	1
8671	50	2	1	1	7	0	1	465	1357	0	6	0	0	0	0	1
8672	820	4	4	6	0	1	0	2500	13000	2500	196	0	0	0	0	1
8673	58	1	1	1	4	1	1	350	2300	139	34	0	0	1	0	0
8674	230	3	2	2	7	1	0	1773	1965	441	25	0	0	0	0	1
8675	43	1	1	1	21	1	1	888	2450	107	36	0	0	1	0	0
8676	280	6	6	3	0	1	0	0	5000	1118	76	0	0	0	0	1
8677	54	2	1	1	1	1	1	650	1350	0	18	0	0	0	0	1
8678	200	6	2	1	0	1	0	0	3400	134	56	1	0	0	0	0
8679	360	3	5	6	17	1	0	7552	3000	4830	39	0	0	0	0	1
8680	650	5	8	7	0	1	1	0	15000	2667	226	0	0	0	0	1
8681	38	1	1	0	1	1	0	300	850	34	13	0	0	1	0	0
8682	373	4	5	5	7	1	0	2601	15000	188	200	1	0	0	0	0
8683	47	1	1	1	1	0	1	400	2200	0	33	0	0	1	0	0
8684	133	3	2	2	0	1	0	0	4300	255	65	0	0	0	0	1
8685	150	4	2	2	1	1	0	1357	3700	211	50	1	0	0	0	0
8686	80	3	2	1	3	1	0	430	1200	74	16	0	1	0	0	0
8687	129	4	2	3	2	1	1	1100	5500	520	70	0	0	0	0	1
8688	275	3	5	6	0	1	1	0	13000	500	196	0	0	0	0	1
8689	44	1	1	0	4	1	0	632	1700	86	22	0	0	0	1	0
8690	60	1	2	1	5	1	0	750	1900	163	26	1	0	0	0	0
8691	170	3	4	4	13	1	0	1978	8000	759	107	1	0	0	0	0
8692	40	1	1	2	5	1	0	915	1559	169	20	0	0	0	0	1
8693	200	4	4	4	4	1	0	2500	4100	963	55	1	0	0	0	0
8694	170	4	4	3	11	1	0	2500	2499	870	32	0	0	0	0	1
8695	200	5	3	2	1	1	0	1480	9000	259	115	0	0	0	0	1
8696	31	1	1	0	3	0	1	371	1900	0	25	0	0	0	0	1
8697	135	3	2	1	8	1	0	1300	2165	209	32	0	0	1	0	0
8698	400	3	3	1	3	1	0	3000	11000	142	140	0	0	0	0	1
8699	70	2	1	0	0	1	0	320	1200	65	18	0	0	1	0	0
8700	64	1	1	0	9	1	0	500	1750	0	23	0	0	0	0	1
8701	73	2	1	1	4	1	0	625	1200	119	16	0	0	0	1	0
8702	240	3	4	3	9	1	0	3211	5100	1102	65	0	0	0	0	1
8703	115	2	1	1	0	1	0	0	1750	134	27	0	0	0	0	1
8704	400	3	4	3	0	1	0	0	10000	1189	151	0	0	0	0	1
8705	147	4	2	0	8	1	0	1150	2800	258	36	0	0	0	0	1
8706	58	2	1	1	1	1	0	500	750	80	10	1	0	0	0	0
8707	92	3	2	2	8	1	0	700	2000	145	26	0	1	0	0	0
8708	330	3	6	4	0	1	0	0	8500	856	128	0	0	0	0	1
8709	60	2	1	0	2	1	0	389	850	320	13	0	0	1	0	0
8710	240	4	5	4	5	1	0	3000	6000	834	77	0	0	0	0	1
8711	38	1	1	0	2	1	0	335	800	43	12	0	0	1	0	0
8712	141	3	2	2	11	1	0	2200	6900	450	88	0	0	0	0	1
8713	43	1	1	1	17	0	1	1050	2790	120	41	0	0	1	0	0
8714	62	2	1	0	4	1	0	282	940	38	14	0	0	1	0	0
8715	50	2	1	1	4	0	0	250	1500	35	20	0	1	0	0	0
8716	75	2	1	1	7	1	0	350	1200	34	18	0	0	1	0	0
8717	180	3	2	1	0	1	0	0	5400	459	82	0	0	0	0	1
8718	33	1	1	0	11	0	0	290	600	10	8	0	1	0	0	0
8719	580	6	6	8	0	1	0	0	10000	2800	151	0	0	0	0	1
8720	136	3	3	2	1	0	0	1680	3200	525	41	0	0	0	0	1
8721	238	4	4	3	1	0	0	2765	5000	1220	64	0	0	0	0	1
8722	109	3	2	2	20	1	1	1200	4500	417	58	0	0	0	0	1
8723	90	2	1	0	0	1	0	0	2400	170	37	0	0	0	0	1
8724	171	2	2	1	2	1	0	1000	2200	200	33	0	0	1	0	0
8725	40	1	1	0	16	1	0	580	1105	0	14	0	0	0	0	1
8726	119	3	2	2	7	1	0	1650	1200	212	16	0	1	0	0	0
8727	330	5	7	5	10	1	0	1030	4800	973	64	1	0	0	0	0
8728	60	1	1	1	2	1	1	1072	4600	115	59	0	0	0	0	1
8729	118	3	2	1	4	1	1	1800	6000	22	77	0	0	0	0	1
8730	134	2	2	1	7	0	1	1493	3400	239	44	0	0	0	0	1
8731	280	3	4	1	0	1	0	1	3700	100	56	0	0	0	0	1
8732	120	3	2	1	0	1	0	0	1800	109	28	0	0	0	0	1
8733	288	4	6	4	1	1	0	3634	4200	1155	54	0	0	0	0	1
8734	180	3	3	2	11	1	0	1300	4000	409	51	0	0	0	0	1
8735	43	1	1	1	6	1	0	500	3000	11	39	0	0	0	0	1
8736	57	1	1	0	7	1	1	300	6000	17	77	0	0	0	0	1
8737	200	3	3	0	0	1	0	0	4500	71	68	0	0	0	0	1
8738	96	3	3	0	6	1	0	470	3572	30	46	0	0	0	0	1
8739	320	4	5	4	0	1	0	300	6500	417	98	0	0	0	0	1
8740	110	3	2	2	1	1	0	380	2150	192	29	1	0	0	0	0
8741	35	1	1	1	11	0	1	444	3290	124	42	0	0	0	0	1
8742	270	4	5	6	0	1	0	0	11000	400	166	0	0	0	0	1
8743	85	2	1	1	1	0	0	539	1200	74	16	0	0	0	0	1
8744	60	2	2	1	14	1	1	600	3000	209	39	0	0	0	0	1
8745	550	4	5	5	0	1	0	0	5000	875	76	0	0	0	0	1
8746	45	1	1	0	11	0	0	413	3800	81	49	0	0	0	0	1
8747	130	3	2	2	0	1	0	0	5100	183	77	0	0	0	0	1
8748	50	1	1	0	1	1	0	250	800	0	11	0	0	0	1	0
8749	55	2	1	1	3	1	0	800	1800	42	23	0	0	0	0	1
8750	47	1	1	1	1	0	1	400	2200	0	33	0	0	1	0	0
8751	192	4	3	3	2	1	1	412	2400	196	32	1	0	0	0	0
8752	70	2	2	2	3	1	0	700	1800	59	23	0	0	0	0	1
8753	78	2	1	0	1	1	0	280	1480	32	22	0	0	1	0	0
8754	45	1	1	1	1	1	0	320	900	84	14	0	0	1	0	0
8755	250	2	2	1	0	1	0	15	900	67	15	1	0	0	0	0
8756	90	3	1	0	18	1	1	500	2240	42	29	0	0	0	1	0
8757	186	3	4	2	5	1	0	3000	13000	475	168	0	0	0	1	0
8758	33	1	1	0	14	1	0	500	3999	0	51	0	0	0	0	1
8759	250	5	4	5	0	1	0	0	4300	84	77	0	0	1	0	0
8760	30	1	1	0	4	0	0	307	1750	79	23	0	0	0	1	0
8761	106	3	1	0	2	1	0	380	2000	80	26	0	0	0	1	0
8762	72	2	2	1	1	1	1	466	3000	93	39	0	0	0	0	1
8763	90	2	1	1	1	1	0	1000	3000	50	39	0	0	0	0	1
8764	102	3	2	1	10	1	0	950	3315	75	42	0	0	0	0	1
8765	126	3	3	2	7	0	0	2500	2500	317	32	0	0	0	0	1
8766	220	3	2	1	0	1	0	0	5000	500	76	0	0	0	0	1
8767	42	1	1	1	13	1	0	500	2300	50	34	0	0	1	0	0
8768	69	2	1	1	6	1	0	600	1600	0	21	0	0	0	0	1
8769	50	2	1	1	24	1	0	380	1490	0	19	0	0	0	0	1
8770	120	4	3	2	8	1	0	2010	2210	334	28	0	0	0	0	1
8771	160	3	3	3	10	1	1	1850	3500	63	45	0	0	0	0	1
8772	31	1	1	0	1	1	1	550	2900	0	37	0	0	0	0	1
8773	70	3	1	1	8	1	0	523	1100	0	14	0	0	0	0	1
8774	37	1	1	1	8	1	1	490	4000	90	51	0	0	0	0	1
8775	63	1	1	1	9	0	1	1283	7400	286	94	0	0	0	0	1
8776	57	2	1	0	7	1	0	430	1500	54	20	0	0	0	1	0
8777	400	3	2	3	0	1	0	0	5500	1084	83	0	0	0	0	1
8778	370	4	5	6	17	1	0	4300	14000	1900	178	0	0	0	0	1
8779	255	4	3	0	6	1	0	2650	4500	692	58	0	0	0	1	0
8780	110	2	2	1	1	1	0	1216	2700	1144	35	0	0	0	0	1
8781	82	2	2	1	4	1	0	1900	2400	334	31	0	0	0	1	0
8782	25	1	1	1	4	1	0	1850	2805	417	37	0	0	0	1	0
8783	65	2	2	1	4	1	1	730	1750	83	23	0	0	0	0	1
8784	45	1	1	0	10	1	0	300	800	108	11	1	0	0	0	0
8785	95	2	2	2	11	1	0	1450	6300	267	82	0	0	0	1	0
8786	55	1	2	1	2	1	0	650	1200	55	16	0	0	0	1	0
8787	96	3	2	2	1	1	0	600	2300	294	31	1	0	0	0	0
8788	72	2	1	2	5	1	1	600	3200	35	41	0	0	0	0	1
8789	44	2	1	0	4	0	0	145	895	0	12	1	0	0	0	0
8790	2000	3	3	2	2	1	1	3000	5000	200	67	1	0	0	0	0
8791	49	2	1	1	16	1	0	350	1500	0	20	0	0	0	0	1
8792	119	3	2	1	7	1	0	1011	3500	247	45	0	0	0	0	1
8793	52	1	1	1	7	1	0	470	2000	89	26	0	0	0	0	1
8794	80	2	1	1	19	1	0	740	1300	0	17	0	0	0	0	1
8795	200	3	3	3	13	1	1	2338	5000	835	64	0	0	0	0	1
8796	181	3	4	3	8	0	1	2500	8000	903	102	0	0	0	0	1
8797	220	4	3	2	4	1	0	1263	2700	269	36	1	0	0	0	0
8798	125	3	3	1	2	1	0	1070	2400	184	36	0	0	1	0	0
8799	55	1	1	0	1	1	0	550	915	57	12	0	1	0	0	0
8800	28	1	1	0	1	1	0	99	1200	10	18	0	0	1	0	0
8801	48	2	1	1	10	1	1	380	1100	27	17	0	0	1	0	0
8802	222	4	3	4	15	1	0	2600	6500	1000	83	0	0	0	0	1
8803	138	3	3	2	0	1	0	0	2700	141	41	0	0	0	0	1
8804	72	2	1	1	21	1	0	519	1701	155	22	0	0	0	0	1
8805	171	4	4	4	1	1	0	2310	10000	85	127	0	0	0	0	1
8806	55	1	2	1	15	1	1	695	2750	50	36	0	0	0	1	0
8807	120	2	3	1	9	1	0	1264	2600	225	34	0	0	0	1	0
8808	102	3	3	2	15	1	0	1100	3990	150	51	0	0	0	0	1
8809	118	3	3	2	6	1	0	1200	3500	534	45	0	0	0	0	1
8810	55	2	1	0	2	0	0	200	1260	0	16	0	0	0	0	1
8811	197	4	3	2	4	1	0	2000	3200	325	47	0	0	1	0	0
8812	49	1	1	0	0	0	0	0	1350	0	21	0	0	0	0	1
8813	45	1	1	0	1	0	1	750	3300	249	43	0	0	0	1	0
8814	104	2	2	2	7	1	1	1100	4200	210	54	0	1	0	0	0
8815	73	3	2	2	17	1	0	570	2400	125	31	0	1	0	0	0
8816	55	1	1	0	2	1	1	320	1150	30	17	0	0	1	0	0
8817	202	4	4	3	13	1	0	2200	6000	1000	77	0	0	0	0	1
8818	54	2	1	1	3	1	0	660	1650	50	21	0	0	0	0	1
8819	75	2	1	0	1	0	0	0	1200	67	16	0	0	0	0	1
8820	89	3	2	0	4	1	0	1100	2750	138	36	0	0	0	1	0
8821	46	1	1	0	1	1	1	350	1800	0	23	0	0	0	0	1
8822	386	4	6	4	0	1	0	6700	4250	667	64	0	0	0	0	1
8823	240	3	3	1	0	1	0	0	4000	392	72	0	0	1	0	0
8824	61	3	2	1	4	1	0	550	3000	117	39	0	0	0	0	1
8825	80	2	2	1	3	1	0	700	2200	0	28	0	0	0	0	1
8826	45	2	1	1	4	1	1	180	1300	39	18	1	0	0	0	0
8827	18	1	1	0	0	1	0	0	1720	0	22	0	0	0	0	1
8828	30	1	1	1	14	1	1	350	2580	83	33	0	0	0	0	1
8829	300	4	4	6	1	1	0	550	3800	33	49	0	0	0	0	1
8830	69	1	1	1	8	1	0	857	1200	100	16	0	0	0	0	1
8831	157	3	2	2	15	1	0	1290	2200	208	28	0	1	0	0	0
8832	30	1	1	0	3	1	0	314	700	0	10	0	0	0	1	0
8833	32	1	1	0	9	0	0	300	1000	100	14	1	0	0	0	0
8834	83	3	2	2	6	1	0	468	1600	130	22	1	0	0	0	0
8835	55	2	2	2	3	1	0	780	2001	142	26	0	0	0	0	1
8836	70	1	1	1	3	1	0	1000	2500	150	32	0	0	0	0	1
8837	20	1	1	0	1	0	1	150	3142	67	40	0	0	0	0	1
8838	298	4	2	3	0	1	0	0	3044	186	50	1	0	0	0	0
8839	90	3	2	1	1	1	0	280	1300	100	18	1	0	0	0	0
8840	147	2	2	1	8	1	0	1400	4000	314	51	0	0	0	0	1
8841	48	1	1	1	0	1	0	0	2000	0	26	0	0	0	0	1
8842	32	1	1	1	9	0	1	1500	3400	150	44	0	0	0	0	1
8843	195	4	2	3	15	1	0	1475	2500	307	32	0	0	0	0	1
8844	350	4	3	4	0	0	0	500	6000	500	91	0	1	0	0	0
8845	74	2	1	0	2	0	0	1	2500	1	32	0	0	0	0	1
8846	130	3	2	2	1	0	0	1324	3250	571	42	0	0	0	0	1
8847	60	2	3	0	1	0	1	938	1940	0	25	0	1	0	0	0
8848	55	2	1	1	9	0	0	655	1300	119	18	1	0	0	0	0
8849	89	3	2	2	4	1	0	1050	1540	115	20	0	0	0	0	1
8850	70	2	2	2	11	1	0	700	3300	115	49	0	0	1	0	0
8851	141	4	2	1	2	1	0	0	3000	117	50	1	0	0	0	0
8852	260	4	2	2	0	1	0	0	2500	251	41	1	0	0	0	0
8853	168	4	2	2	0	1	0	0	3100	130	47	0	0	0	0	1
8854	24	1	1	1	0	0	0	0	550	0	10	1	0	0	0	0
8855	240	4	4	5	14	1	0	2400	4500	750	58	0	0	0	0	1
8856	178	3	4	4	18	1	0	2650	10000	125	127	0	0	0	0	1
8857	58	2	1	1	1	1	1	500	2380	120	31	0	0	0	0	1
8858	800	4	7	8	0	0	0	10000	8500	209	128	0	0	0	0	1
8859	180	3	2	2	11	1	0	2750	7000	730	89	0	0	0	0	1
8860	101	3	4	2	4	0	1	1037	6140	359	78	0	0	0	0	1
8861	50	1	1	0	1	0	0	150	830	0	11	0	0	0	0	1
8862	55	2	1	1	4	1	0	190	600	67	8	1	0	0	0	0
8863	120	2	3	2	0	1	0	0	5400	0	82	0	0	0	0	1
8864	42	2	1	1	3	0	0	400	600	15	8	0	1	0	0	0
8865	40	1	1	1	1	0	0	0	860	0	12	1	0	0	0	0
8866	78	2	2	2	8	1	1	1400	5800	334	74	0	0	0	0	1
8867	144	3	2	1	4	1	1	1450	2740	269	41	0	0	1	0	0
8868	70	3	1	1	7	1	0	680	1200	71	16	0	0	0	1	0
8869	440	4	4	4	0	0	0	0	4000	417	61	0	1	0	0	0
8870	44	1	1	1	7	1	0	600	1250	65	19	0	0	1	0	0
8871	596	4	5	2	0	1	1	0	15000	2620	226	0	0	0	0	1
8872	230	3	4	3	0	1	1	2300	10000	417	178	0	0	1	0	0
8873	100	2	1	0	13	1	0	750	1200	1680	16	1	0	0	0	0
8874	300	3	3	8	0	1	0	0	5500	286	83	0	0	0	0	1
8875	47	2	1	0	7	1	1	390	1900	0	8	0	0	0	0	1
8876	105	3	2	2	6	1	0	1200	1620	165	21	0	1	0	0	0
8877	65	2	2	1	14	0	0	610	1300	3	17	0	0	0	0	1
8878	65	3	2	1	2	1	0	512	1860	135	24	0	0	0	0	1
8879	60	2	2	2	6	1	0	1050	2100	344	27	0	0	0	0	1
8880	314	3	4	3	0	1	0	0	4000	349	61	0	1	0	0	0
8881	70	2	1	0	1	1	0	0	1800	92	23	0	0	0	0	1
8882	80	3	2	1	5	1	0	1150	1450	0	19	0	0	0	1	0
8883	350	3	5	5	0	1	0	0	5500	675	83	0	0	0	0	1
8884	52	1	1	0	10	1	0	130	900	0	14	0	0	1	0	0
8885	380	4	5	6	8	1	1	3150	4900	1737	63	0	0	0	0	1
8886	70	1	1	0	1	1	0	634	2400	263	31	0	0	0	1	0
8887	45	2	1	1	4	1	1	430	2364	77	30	0	0	0	0	1
8888	44	1	1	1	9	1	1	1785	2930	205	38	0	0	0	0	1
8889	142	4	4	3	15	0	0	1661	2870	559	37	0	0	0	0	1
8890	96	3	1	1	11	1	1	575	2200	154	30	1	0	0	0	0
8891	88	2	3	2	4	1	0	1200	2803	496	36	0	0	0	0	1
8892	169	3	4	3	9	1	0	1800	8900	590	113	0	0	0	0	1
8893	40	1	1	0	2	1	0	350	900	0	12	0	0	0	1	0
8894	45	1	1	0	0	0	0	0	950	0	15	0	0	0	0	1
8895	320	3	2	0	5	0	0	2300	6000	292	78	0	0	0	1	0
8896	82	1	2	1	1	0	1	1000	11000	25	140	0	0	0	0	1
8897	180	3	4	3	15	1	0	2200	8900	782	113	0	0	0	0	1
8898	340	4	4	4	4	1	1	3100	8500	1400	108	0	0	0	0	1
8899	100	3	3	1	4	1	0	800	2300	206	31	1	0	0	0	0
8900	160	3	3	3	9	1	1	2400	10000	584	127	0	0	0	0	1
8901	160	4	4	3	9	1	1	2184	6500	858	83	0	0	0	0	1
8902	100	3	2	2	3	1	0	885	1200	80	16	0	1	0	0	0
8903	33	1	1	1	12	0	0	552	4150	95	53	0	0	0	0	1
8904	35	1	2	1	2	1	0	335	1870	0	7	0	0	0	0	1
8905	52	2	2	1	12	1	0	350	1900	42	28	0	0	1	0	0
8906	180	3	2	2	6	1	0	2066	5500	518	70	0	0	0	0	1
8907	180	3	2	1	0	0	0	0	3000	163	46	0	0	0	0	1
8908	300	4	4	4	12	1	0	3000	10000	1167	127	0	0	0	0	1
8909	79	2	1	0	0	1	0	0	2050	218	26	0	0	0	0	1
8910	66	2	1	0	4	1	0	450	1300	42	19	0	0	1	0	0
8911	26	1	1	0	2	0	0	0	2060	0	27	0	0	0	0	1
8912	367	4	5	6	1	0	0	4384	8000	2110	102	0	0	0	0	1
8913	60	2	1	1	7	1	0	486	900	74	12	0	1	0	0	0
8914	80	2	3	1	5	1	0	80	1800	0	28	0	0	0	0	1
8915	50	2	1	0	0	1	0	0	1170	70	18	0	0	0	1	0
8916	100	3	1	0	2	1	0	1290	1250	138	17	0	0	0	1	0
8917	250	3	4	3	13	1	0	2800	6000	834	77	0	0	0	0	1
8918	40	1	1	1	7	0	1	1300	1200	68	18	0	0	1	0	0
8919	68	2	2	1	8	0	0	600	2400	125	31	0	0	0	0	1
8920	35	1	1	1	14	0	0	1700	2000	275	26	0	0	0	0	1
8921	46	2	1	1	0	1	0	236	750	16	11	0	0	1	0	0
8922	21	1	1	0	2	1	0	0	3200	42	41	0	0	0	0	1
8923	45	1	1	0	8	1	1	1690	3900	0	51	0	0	0	1	0
8924	107	3	2	2	2	1	1	585	2400	184	32	1	0	0	0	0
8925	220	3	3	5	0	1	0	0	7500	0	113	0	0	0	0	1
8926	380	5	7	4	0	1	0	0	8000	775	121	0	0	0	0	1
8927	150	3	3	2	20	0	0	2300	4000	417	51	0	0	0	0	1
8928	15	1	1	0	2	0	0	0	1000	0	13	0	0	0	1	0
8929	35	1	1	0	1	0	0	250	1305	0	17	0	0	0	0	1
8930	120	3	4	2	1	1	0	1500	3000	670	39	0	0	0	0	1
8931	24	2	2	1	13	1	0	993	5500	141	70	0	0	0	0	1
8932	70	2	2	1	2	1	0	500	2720	75	40	0	0	1	0	0
8933	50	1	2	0	0	1	0	250	1100	0	17	0	0	1	0	0
8934	220	3	4	4	10	1	0	3500	7000	1000	89	0	0	0	0	1
8935	180	3	4	3	3	1	0	1600	3500	65	45	0	0	0	0	1
8936	148	3	2	3	3	1	1	1000	3000	167	44	0	0	1	0	0
8937	52	2	1	1	7	1	0	633	1340	8	17	0	0	0	0	1
8938	48	2	1	0	1	1	0	100	700	0	11	0	0	1	0	0
8939	160	4	5	2	22	1	1	1200	6800	500	87	0	0	0	0	1
8940	40	1	1	0	1	1	0	0	1000	56	13	0	0	0	0	1
8941	40	1	1	0	2	0	1	685	2500	0	32	0	0	0	0	1
8942	143	3	2	3	0	1	0	0	1700	70	26	0	1	0	0	0
8943	550	3	4	8	0	1	0	0	4600	380	70	0	1	0	0	0
8944	35	1	1	1	3	0	1	0	4200	17	54	0	0	0	0	1
8945	50	2	1	0	18	1	0	500	1300	0	19	0	0	1	0	0
8946	210	4	4	3	9	1	0	2100	9100	667	116	0	0	0	0	1
8947	60	2	2	2	2	1	0	860	1840	165	24	0	0	0	0	1
8948	217	4	4	3	3	1	1	4180	5000	1550	64	0	0	0	0	1
8949	300	3	3	2	5	1	1	5000	11330	3334	146	0	0	0	1	0
8950	45	1	1	0	0	1	1	250	2000	45	31	0	0	0	1	0
8951	230	5	3	0	0	1	0	0	7200	343	109	0	0	0	0	1
8952	139	3	5	3	3	1	1	1090	6700	232	85	0	1	0	0	0
8953	48	2	1	0	3	1	0	100	1350	0	18	0	0	0	0	1
8954	145	3	3	3	6	1	0	1100	12000	667	153	0	0	0	0	1
8955	65	1	1	0	3	1	0	311	1350	525	20	0	0	1	0	0
8956	180	3	3	2	3	1	0	400	2700	250	40	0	0	1	0	0
8957	438	5	6	5	0	0	0	0	12000	817	181	0	0	0	0	1
8958	100	2	2	1	10	1	1	1300	1979	225	26	0	0	0	0	1
8959	430	4	4	2	6	1	0	3500	10000	1119	129	0	0	0	1	0
8960	315	4	5	5	20	0	0	2500	4000	1000	29	0	0	0	0	1
8961	374	3	4	2	0	1	1	2500	8250	473	147	0	0	1	0	0
8962	270	3	2	1	9	1	0	2300	3920	34	50	0	0	0	0	1
8963	92	2	3	2	5	0	0	1260	4200	275	54	0	1	0	0	0
8964	220	3	3	2	8	0	1	1636	10000	542	147	0	0	1	0	0
8965	243	4	3	3	16	1	0	3754	2000	1324	26	0	0	0	0	1
8966	240	3	3	7	0	1	1	0	3400	349	61	0	0	1	0	0
8967	260	4	5	5	3	1	1	0	15000	0	191	0	0	0	0	1
8968	63	3	2	2	11	1	0	547	2050	54	30	0	0	1	0	0
8969	238	4	5	3	1	0	0	2500	15000	375	58	0	0	0	0	1
8970	60	2	2	2	15	1	0	692	1900	90	25	0	0	0	0	1
8971	82	2	2	0	3	0	0	650	1600	5	21	0	0	0	0	1
8972	74	3	1	1	3	1	0	350	1000	54	13	0	1	0	0	0
8973	40	1	1	2	11	0	1	1000	3500	63	47	1	0	0	0	0
8974	70	3	1	1	3	1	0	424	1100	0	17	0	0	1	0	0
8975	83	3	2	3	18	1	0	745	2050	198	28	1	0	0	0	0
8976	55	2	1	0	0	1	0	380	1350	0	18	0	0	0	0	1
8977	290	3	2	2	0	0	1	0	8000	1334	121	0	0	0	0	1
8978	250	5	3	4	0	1	0	0	5000	417	77	0	0	0	1	0
8979	350	4	3	4	10	1	0	1600	7500	959	96	0	0	0	0	1
8980	330	5	4	2	0	1	1	0	7650	720	115	0	0	0	0	1
8981	82	3	3	2	4	1	0	550	1500	153	20	0	1	0	0	0
8982	60	2	2	1	8	1	0	700	1420	59	18	0	0	0	0	1
8983	74	2	1	0	1	1	0	1148	1900	212	25	0	0	0	1	0
8984	160	3	3	2	4	1	0	150	2400	244	32	1	0	0	0	0
8985	483	4	4	0	4	1	1	2000	4900	1167	72	0	0	1	0	0
8986	35	1	1	0	16	1	1	560	2999	103	38	0	0	0	0	1
8987	285	4	4	3	16	0	0	1100	4500	359	58	0	0	0	0	1
8988	50	2	1	1	3	1	0	230	1100	28	15	1	0	0	0	0
8989	77	2	2	0	4	1	0	700	1950	88	26	0	0	0	1	0
8990	76	2	2	1	8	0	0	825	1600	33	21	0	0	0	0	1
8991	200	2	1	0	0	1	0	0	2800	0	50	0	0	1	0	0
8992	300	5	4	5	0	1	0	0	8500	60	128	0	0	0	0	1
8993	105	3	2	1	13	1	1	1200	12000	459	155	0	0	0	1	0
